Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Wharawhara Water Stn,1567,B75581,-37.57227,175.86206,132,H,N/A
Tauranga Aero Aws,1615,B76624,-37.673,176.196,4,G,Metservice
Whakamarama,1617,B76701,-37.73206,176.00218,255,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.


Statistics codes in this query are:
Code,Description,Units
00,Total Rainfall,Mm
02,Mean Air Temperature,Celsius
17,Mean Daily Global Radiation,Mj/Sq M
35,Total Priestley-Taylor Potential Evapo-Transpiration,Mm
66,Mean Deficit Of Soil Moisture (Wbal Awc=150mm),Mm
Note: Statistics calculations are based on Local Time.
DAY OF EXTR gives the Local-Time day for a Monthly Extreme.
Stats: Monthly
Station,Mon-YYYY(local),Stat Code,Stat Value ,Day of Extr,
1617,Aug-2005,00,150.0,-,
1617,Aug-2005,66,4.5,-,
1617,Sep-2005,00,181.0,-,
1617,Sep-2005,66,7.7,-,
1617,Oct-2005,00,307.0,-,
1617,Oct-2005,66,6.6,-,
1617,Nov-2005,00,97.0,-,
1617,Nov-2005,66,39.1,-,
1617,Dec-2005,00,243.0,-,
1617,Dec-2005,66,24.0,-,
1617,Jan-2006,00,205.0,-,
1617,Jan-2006,66,43.2,-,
1617,Feb-2006,00,80.0,-,
1617,Feb-2006,66,28.3,-,
1617,Mar-2006,00,175.0,-,
1617,Mar-2006,66,67.2,-,
1617,Apr-2006,00,255.0,-,
1617,Apr-2006,66,1.8,-,
1617,May-2006,00,232.0,-,
1617,May-2006,66,1.1,-,
1617,Jun-2006,00,85.0,-,
1617,Jun-2006,66,1.4,-,
1617,Jul-2006,00,153.0,-,
1617,Jul-2006,66,2.2,-,
1617,Aug-2006,00,252.0,-,
1617,Aug-2006,66,1.7,-,
1617,Sep-2006,00,43.0,-,
1617,Sep-2006,66,16.9,-,
1617,Oct-2006,00,120.0,-,
1617,Oct-2006,66,19.1,-,
1617,Nov-2006,00,119.0,-,
1617,Nov-2006,66,14.3,-,
1617,Dec-2006,00,90.0,-,
1617,Dec-2006,66,38.6,-,
1617,Jan-2007,00,195.0,-,
1617,Jan-2007,66,28.0,-,
1617,Feb-2007,00,107.0,-,
1617,Feb-2007,66,29.1,-,
1617,Mar-2007,00,344.0,-,
1617,Mar-2007,66,16.3,-,
1617,Apr-2007,00,128.0,-,
1617,Apr-2007,66,13.4,-,
1617,May-2007,00,46.0,-,
1617,May-2007,66,4.8,-,
1617,Jun-2007,00,252.0,-,
1617,Jun-2007,66,1.5,-,
1617,Jul-2007,00,360.0,-,
1617,Jul-2007,66,1.0,-,
1617,Aug-2007,00,177.0,-,
1617,Aug-2007,66,3.4,-,
1617,Sep-2007,00,124.0,-,
1617,Sep-2007,66,3.1,-,
1617,Oct-2007,00,168.0,-,
1617,Oct-2007,66,11.2,-,
1617,Nov-2007,00,71.0,-,
1617,Nov-2007,66,63.4,-,
1617,Dec-2007,00,158.0,-,
1617,Dec-2007,66,39.6,-,
1617,Jan-2008,00,81.0,-,
1617,Jan-2008,66,83.3,-,
1617,Feb-2008,00,173.0,-,
1617,Feb-2008,66,86.2,-,
1617,Mar-2008,00,134.0,-,
1617,Mar-2008,66,19.4,-,
1617,Apr-2008,00,427.0,-,
1617,Apr-2008,66,7.0,-,
1617,May-2008,00,120.5,-,
1617,May-2008,66,7.8,-,
1617,Jun-2008,00,259.0,-,
1617,Jun-2008,66,6.0,-,
1617,Jul-2008,00,381.0,-,
1617,Jul-2008,66,0.4,-,
1617,Aug-2008,00,255.0,-,
1617,Aug-2008,66,1.2,-,
1617,Sep-2008,00,136.0,-,
1617,Sep-2008,66,5.9,-,
1617,Oct-2008,00,165.0,-,
1617,Oct-2008,66,7.9,-,
1617,Nov-2008,00,69.0,-,
1617,Nov-2008,66,41.3,-,
1617,Dec-2008,00,190.5,-,
1617,Dec-2008,66,57.6,-,
1617,Jan-2009,00,61.0,-,
1617,Jan-2009,66,47.4,-,
1617,Feb-2009,00,337.0,-,
1617,Feb-2009,66,71.5,-,
1617,Mar-2009,00,259.0,-,
1617,Mar-2009,66,21.9,-,
1617,Apr-2009,00,133.0,-,
1617,Apr-2009,66,43.2,-,
1617,May-2009,00,90.0,-,
1617,May-2009,66,1.2,-,
1617,Jun-2009,00,257.0,-,
1617,Jun-2009,66,2.2,-,
1617,Jul-2009,00,216.0,-,
1617,Jul-2009,66,0.7,-,
1617,Aug-2009,00,211.0,-,
1617,Aug-2009,66,2.9,-,
1617,Sep-2009,00,186.0,-,
1617,Sep-2009,66,5.3,-,
1617,Oct-2009,00,193.0,-,
1617,Oct-2009,66,2.8,-,
1617,Nov-2009,00,45.0,-,
1617,Nov-2009,66,47.1,-,
1617,Dec-2009,00,98.0,-,
1617,Dec-2009,66,75.9,-,
1617,Jan-2010,00,199.0,-,
1617,Jan-2010,66,109.2,-,
1617,Feb-2010,00,53.0,-,
1617,Feb-2010,66,30.4,-,
1617,Mar-2010,00,16.0,-,
1617,Mar-2010,66,97.8,-,
1617,Apr-2010,00,80.0,-,
1617,Apr-2010,66,102.6,-,
1617,May-2010,00,313.0,-,
1617,May-2010,66,30.4,-,
1617,Jun-2010,00,322.0,-,
1617,Jun-2010,66,0.5,-,
1617,Jul-2010,00,111.0,-,
1617,Jul-2010,66,1.8,-,
1617,Aug-2010,00,424.0,-,
1617,Aug-2010,66,0.8,-,
1617,Sep-2010,00,281.0,-,
1617,Sep-2010,66,1.0,-,
1617,Oct-2010,00,51.0,-,
1617,Oct-2010,66,20.1,-,
1617,Nov-2010,00,83.0,-,
1617,Nov-2010,66,68.0,-,
1617,Dec-2010,00,220.0,-,
1617,Dec-2010,66,59.6,-,
1617,Jan-2011,00,360.0,-,
1617,Jan-2011,66,47.9,-,
1617,Feb-2011,00,59.0,-,
1617,Feb-2011,66,37.5,-,
1617,Mar-2011,00,306.0,-,
1617,Mar-2011,66,21.9,-,
1617,Apr-2011,00,282.0,-,
1617,Apr-2011,66,4.7,-,
1617,May-2011,00,324.0,-,
1617,May-2011,66,1.7,-,
1617,Jun-2011,00,260.0,-,
1617,Jun-2011,66,1.0,-,
1617,Jul-2011,00,185.0,-,
1617,Jul-2011,66,1.4,-,
1617,Aug-2011,00,66.0,-,
1617,Aug-2011,66,7.4,-,
1617,Sep-2011,00,87.0,-,
1617,Sep-2011,66,5.8,-,
1617,Oct-2011,00,294.0,-,
1617,Oct-2011,66,7.5,-,
1617,Nov-2011,00,77.0,-,
1617,Nov-2011,66,41.3,-,
1617,Dec-2011,00,626.0,-,
1617,Dec-2011,66,20.0,-,
1617,Jan-2012,00,94.0,-,
1617,Jan-2012,66,26.4,-,
1617,Feb-2012,00,142.0,-,
1617,Feb-2012,66,73.3,-,
1617,Mar-2012,00,221.0,-,
1617,Mar-2012,66,9.3,-,
1617,Apr-2012,00,77.0,-,
1617,Apr-2012,66,17.5,-,
1617,May-2012,00,210.0,-,
1617,May-2012,66,3.7,-,
1617,Jun-2012,00,110.0,-,
1617,Jun-2012,66,1.5,-,
1617,Jul-2012,00,509.0,-,
1617,Jul-2012,66,1.6,-,
1617,Aug-2012,00,271.0,-,
1617,Aug-2012,66,1.2,-,
1617,Sep-2012,00,171.0,-,
1617,Sep-2012,66,6.6,-,
1617,Oct-2012,00,129.0,-,
1617,Oct-2012,66,8.7,-,
1617,Nov-2012,00,54.0,-,
1617,Nov-2012,66,60.5,-,
1617,Dec-2012,00,212.0,-,
1617,Dec-2012,66,65.3,-,
1617,Jan-2013,00,16.0,-,
1617,Jan-2013,66,72.6,-,
1617,Feb-2013,00,73.0,-,
1617,Feb-2013,66,104.2,-,
1617,Mar-2013,00,101.0,-,
1617,Mar-2013,66,106.8,-,
1617,Apr-2013,00,297.0,-,
1617,Apr-2013,66,44.8,-,
1617,May-2013,00,245.0,-,
1617,May-2013,66,1.8,-,
1617,Jun-2013,00,217.0,-,
1617,Jun-2013,66,1.1,-,
1617,Jul-2013,00,57.0,-,
1617,Jul-2013,66,1.6,-,
1617,Aug-2013,00,180.0,-,
1617,Aug-2013,66,1.7,-,
1617,Sep-2013,00,164.0,-,
1617,Sep-2013,66,2.3,-,
1617,Oct-2013,00,73.0,-,
1617,Oct-2013,66,15.4,-,
1617,Nov-2013,00,165.0,-,
1617,Nov-2013,66,28.5,-,
1617,Dec-2013,00,305.0,-,
1617,Dec-2013,66,33.4,-,
1617,Jan-2014,00,78.0,-,
1617,Jan-2014,66,43.4,-,
1617,Feb-2014,00,96.0,-,
1617,Feb-2014,66,69.6,-,
1617,Mar-2014,00,81.0,-,
1617,Mar-2014,66,87.3,-,
1617,Apr-2014,00,326.0,-,
1617,Apr-2014,66,30.2,-,
1617,May-2014,00,110.0,-,
1617,May-2014,66,2.4,-,
1617,Jun-2014,00,424.0,-,
1617,Jun-2014,66,0.9,-,
1617,Jul-2014,00,122.0,-,
1617,Jul-2014,66,2.0,-,
1617,Aug-2014,00,250.0,-,
1617,Aug-2014,66,4.0,-,
1617,Sep-2014,00,236.0,-,
1617,Sep-2014,66,4.0,-,
1617,Oct-2014,00,118.0,-,
1617,Oct-2014,66,8.3,-,
1617,Nov-2014,00,88.0,-,
1617,Nov-2014,66,17.7,-,
1617,Dec-2014,00,168.0,-,
1617,Dec-2014,66,41.6,-,
1617,Jan-2015,00,29.0,-,
1617,Jan-2015,66,95.4,-,
1617,Feb-2015,00,58.0,-,
1617,Feb-2015,66,120.0,-,
1617,Mar-2015,00,124.0,-,
1617,Mar-2015,66,71.4,-,
1617,Apr-2015,00,228.0,-,
1617,Apr-2015,66,23.1,-,
1617,May-2015,00,146.0,-,
1617,May-2015,66,1.6,-,
1617,Jun-2015,00,124.0,-,
1617,Jun-2015,66,1.2,-,
1617,Jul-2015,00,215.0,-,
1617,Jul-2015,66,1.4,-,
1617,Aug-2015,00,190.0,-,
1617,Aug-2015,66,2.3,-,
1617,Sep-2015,00,278.0,-,
1617,Sep-2015,66,5.6,-,
1617,Oct-2015,00,46.0,-,
1617,Oct-2015,66,42.0,-,
1617,Nov-2015,00,140.0,-,
1617,Nov-2015,66,67.6,-,
1617,Dec-2015,00,62.0,-,
1617,Dec-2015,66,85.1,-,
1617,Jan-2016,00,209.0,-,
1617,Jan-2016,66,34.7,-,
1617,Feb-2016,00,249.0,-,
1617,Feb-2016,66,19.6,-,
1617,Mar-2016,00,276.5,-,
1617,Mar-2016,66,13.1,-,
1617,Apr-2016,00,107.0,-,
1617,Apr-2016,66,4.4,-,
1617,May-2016,00,120.0,-,
1617,May-2016,66,6.3,-,
1617,Jun-2016,00,230.0,-,
1617,Jun-2016,66,1.4,-,
1617,Jul-2016,00,283.0,-,
1617,Jul-2016,66,1.0,-,
1617,Aug-2016,00,123.0,-,
1617,Aug-2016,66,5.7,-,
1617,Sep-2016,00,329.0,-,
1617,Sep-2016,66,4.3,-,
1617,Oct-2016,00,120.0,-,
1617,Oct-2016,66,7.0,-,
1617,Nov-2016,00,130.0,-,
1617,Nov-2016,66,13.8,-,
1617,Dec-2016,00,63.0,-,
1617,Dec-2016,66,61.6,-,
1617,Mar-2017,00,410.0,-,
1617,Apr-2017,00,366.0,-,
1617,Apr-2017,66,5.2,-,
1617,May-2017,00,209.0,-,
1617,May-2017,66,2.1,-,
1617,Jun-2017,00,104.0,-,
1617,Jun-2017,66,2.4,-,
1617,Jul-2017,00,172.0,-,
1617,Jul-2017,66,1.1,-,
1617,Aug-2017,00,244.0,-,
1617,Aug-2017,66,2.6,-,

UserName is = odow003@aucklanduni.ac.nz
Total number of rows output = 3017
Number of rows remaining in subscription = 1649710
Copyright NIWA 2017 Subject to NIWA's Terms and Conditions
See: http://clifloecd1.niwa.co.nz/pls/niwp/doc/terms.html
Comments to: cliflo@niwa.co.nz
